feature,value,0,1,10,11,12,2,3,4,5,6,7,8,9
attn_0_0_outputs,0,-0.13707937,-0.3060352,-0.6753608,-0.5174805,-0.5926157,-0.44924763,-0.22388467,0.29071155,0.1912476,0.37608907,0.3707264,-0.100562505,-0.2684926
attn_0_0_outputs,1,0.66221726,0.6329613,0.45463547,0.43538895,0.21495628,-0.2943232,-0.40637484,-0.28198126,-0.27888498,-0.39054468,-0.4914934,-0.7964701,-1.7745221
attn_0_0_outputs,10,0.500096,0.27195698,1.1913352,-1.2376919,-0.7039527,-0.468112,-0.24870221,0.12791833,0.32271746,0.4560275,0.39295638,0.21627006,-0.75010675
attn_0_0_outputs,11,-0.72459674,-0.47974122,-0.33228934,0.035304263,-0.6002006,-0.36707434,-0.0782233,0.19348821,0.36040407,0.3724989,0.43732163,0.32384765,-0.45213947
attn_0_0_outputs,12,-0.39753622,-0.32510644,-0.37609792,0.085031465,0.5786598,-0.9131885,-0.5822209,0.03153144,0.13886783,0.14178364,0.17408974,-0.16483876,-0.9271708
attn_0_0_outputs,2,-1.671825,-1.0814894,-0.7597858,-0.24744187,0.38129753,1.019303,-0.23331957,0.4218945,0.27313524,0.10020021,-0.091299124,-0.56253564,-0.7159682
attn_0_0_outputs,3,-1.9212917,-1.7022493,-1.5470862,-0.86127913,-0.3141641,0.6198675,2.5525951,0.76945513,0.49056306,0.13095027,-0.24765757,-0.92498374,-3.7533839
attn_0_0_outputs,4,-2.0281668,-1.9566967,-1.7422413,-1.2409652,-0.79875904,-0.26780912,0.21259251,1.1257949,0.85954887,0.80176526,0.7119535,0.4885315,-0.36272448
attn_0_0_outputs,5,-1.9125279,-1.8291125,-1.5443109,-1.2410139,-0.73693734,-0.30407977,0.22344895,0.8548779,1.4618225,1.0619318,1.1426761,0.83046216,0.0053549204
attn_0_0_outputs,6,-2.2159505,-2.019417,-1.7789996,-1.3140718,-0.9044695,-0.36966977,0.17134993,0.63630164,0.88438624,1.5251528,1.1961353,0.9168586,0.0694535
attn_0_0_outputs,7,-2.3350146,-2.3175669,-2.0388184,-1.5552922,-1.2321398,-0.7551499,-0.6340834,0.32600054,0.68416095,0.9832996,1.5432755,0.9888856,0.3323258
attn_0_0_outputs,8,-2.6620152,-2.533165,-2.2989197,-1.7805365,-1.3408464,-0.91167486,-0.2845549,0.24463004,0.41595808,0.5853803,0.92672753,1.952438,2.4379072
attn_0_0_outputs,9,-3.6080956,-2.7739484,-3.2134728,-2.888068,-2.4653864,-1.9271144,-2.1482553,-0.73111445,-0.29188126,0.13226594,0.8305199,1.7646818,5.4826016
attn_0_0_outputs,</s>,-1.0804113,-0.8656529,-0.6129478,-0.83390623,-0.43629372,-0.4400955,0.26870245,0.32518244,0.62569183,0.8433912,0.98384565,0.9388631,0.72685945
attn_0_0_outputs,<pad>,-0.8406884,-0.31422764,-0.41296834,-0.40869746,0.12965012,-0.25872025,0.06311656,0.07712079,0.36340034,0.6939989,0.33888438,0.51649594,1.0328096
attn_0_0_outputs,<s>,-1.6051719,-1.1869535,-0.88140345,-0.45008355,-0.26080966,0.008536751,-0.52492964,0.94382,1.1960148,1.3545085,1.3043299,0.95981103,-2.0559092
attn_0_1_outputs,0,1.5530636,0.8490455,0.7987748,0.41878495,-0.020524623,-0.085302636,-0.06418771,-0.23654091,-0.6010271,-0.4314545,-0.6010904,-1.0237707,-1.6214113
attn_0_1_outputs,1,2.2969546,2.659319,1.9655713,0.97615045,0.17954321,-0.41796374,-0.5138289,-0.6416683,-1.0439934,-0.8171463,-1.0066729,-1.4377826,-2.1928957
attn_0_1_outputs,10,-0.122514255,0.6276562,2.7032452,1.730164,0.7315047,0.07743257,-0.21408147,-0.5230242,-0.79358166,-0.7691918,-0.84715915,-1.3758324,-2.278128
attn_0_1_outputs,11,-0.67743915,-0.5849144,-0.22982633,-0.08740956,-0.18414359,-0.2822608,-0.0492916,0.020357987,-0.083932795,0.25240198,0.14997514,-0.21221194,-0.7359909
attn_0_1_outputs,12,-1.423685,-1.5728244,-0.6895041,0.6556676,2.6887333,1.033729,0.41707653,-0.027818607,-0.5802179,-0.7693715,-1.1199703,-1.8291993,-2.7472396
attn_0_1_outputs,2,-1.9285636,-1.3094094,-0.8365407,-0.4685646,0.52970237,2.1736174,0.8887945,0.32508793,-0.325281,-0.3960551,-0.6595984,-1.4378229,-2.29243
attn_0_1_outputs,3,-0.9851737,-0.98463315,-0.4489455,-0.37096137,0.3610254,0.98862445,2.1442952,0.94829017,0.21732679,-0.12097373,-0.7580879,-1.4796388,-2.335296
